universe_id,det_at,det_ccu,growth_percent,baseline,ccu_72h,ccu_7d,retention_72h,retention_7d,sustained_72h,sustained_7d
1516533665,2026-06-03,8432.5,51.96431789511624,6180.5,8856.0,7396.0,1.1880550621669628,0.5397424511545293,1.0,1.0
1522593851,2026-04-20,3128.0,53.03326810176125,2052.0,3398.0,3788.0,1.2509293680297398,1.6133828996282529,1.0,1.0
1526814825,2026-01-18,13012.0,62.12309992524296,8285.5,7964.0,12450.5,-0.06802073415846821,0.8812017348989739,0.0,1.0
1526814825,2026-01-25,13889.0,65.89823220258003,7084.25,4799.0,8078.0,-0.33583158822881076,0.14603769425768764,0.0,1.0
1566011973,2026-03-16,257.0,59.133126934984524,,186.0,,,,,
1686885941,2025-12-28,727537.0,27.712905456881753,496241.5,590542.5,716068.5,0.4077078888261985,0.9504162424258146,1.0,1.0
1686885941,2026-01-24,603930.0,32.4285921033589,472952.75,259575.5,444781.0,-1.6291168886199703,-0.21508887993907339,0.0,0.0
1709917610,2026-01-25,4033.0,29.761904761904763,2524.0,1955.0,2754.0,-0.3770709078860172,0.15241882041086813,0.0,0.0
1709917610,2026-02-08,3482.0,26.434277414669573,2530.25,2067.0,3076.5,-0.4867349619122669,0.5739427370633045,0.0,1.0
1709917610,2026-03-18,1869.0,27.402862985685072,1638.0,2147.0,1620.0,2.2034632034632033,-0.07792207792207792,1.0,0.0
1709917610,2026-03-29,3058.5,42.45458779692594,1838.5,2292.5,2929.0,0.3721311475409836,0.8938524590163934,1.0,1.0
1709917610,2026-04-05,4134.0,63.141278610891874,1860.75,2215.0,3139.5,0.15583415814362697,0.5625206202573408,1.0,1.0
1709917610,2026-05-03,2392.0,30.638995084653192,1561.5,1451.0,2441.0,-0.13305237808549067,1.0590006020469596,0.0,1.0
1709917610,2026-05-25,1888.0,34.23391397084963,1389.25,1652.5,2032.5,0.5278195488721804,1.2897243107769423,1.0,1.0
1709917610,2026-06-03,2011.5,29.857972885732732,1533.75,2335.0,1946.75,1.6771323914181058,0.8644688644688645,1.0,1.0
1720936166,2026-01-17,233.0,25.268817204301076,147.5,154.5,204.0,0.08187134502923976,0.6608187134502924,0.0,1.0
1720936166,2026-01-30,179.5,28.214285714285715,155.75,165.0,182.5,0.3894736842105263,1.1263157894736842,0.0,1.0
1720936166,2026-02-12,175.0,33.587786259541986,165.0,271.5,254.0,10.65,8.9,1.0,1.0
1722988797,2026-04-15,2410.0,47.17557251908397,1509.25,4269.5,1642.0,3.064390785456564,0.14737718567860117,1.0,0.0
1801716281,2026-02-07,151.0,49.504950495049506,59.0,65.25,,0.06793478260869565,,1.0,
1801716281,2026-02-16,192.0,180.2919708029197,75.0,68.0,51.0,-0.05982905982905983,-0.20512820512820512,0.0,0.0
1801716281,2026-03-02,67.5,32.35294117647059,96.0,,34.5,,,,
1801716281,2026-03-15,196.0,154.54545454545453,72.25,83.5,77.0,0.09090909090909091,0.03838383838383838,1.0,0.0
1801716281,2026-04-05,144.0,114.92537313432835,72.0,85.0,83.0,0.18055555555555555,0.1527777777777778,1.0,1.0
1801716281,2026-04-19,115.0,38.55421686746988,85.5,84.0,67.0,-0.05084745762711865,-0.6271186440677966,0.0,0.0
1831550657,2026-01-11,26097.0,28.86771023653153,21220.5,19834.5,26675.0,-0.28422023992617657,1.1185276325233262,0.0,1.0
1831550657,2026-01-18,28788.5,31.761179001327296,19169.25,23033.5,40811.5,0.40172050835564105,2.24988954440315,1.0,1.0
1831550657,2026-01-25,40868.0,53.20712277413308,20438.75,22034.0,32694.0,0.07808656705459084,0.5998874163270801,0.0,1.0
1831550657,2026-04-01,32344.0,43.28305313752851,24053.75,34585.0,22818.0,1.2703175416905401,-0.14906064352703477,1.0,0.0
1831550657,2026-05-01,31437.5,35.63508499439123,22648.0,28667.0,25962.5,0.6847943569031231,0.3770976733602594,1.0,1.0
1831550657,2026-06-02,31991.0,26.202217049982245,27703.5,29207.0,28622.0,0.35067055393586005,0.21422740524781342,0.0,0.0
1852226622,2026-05-06,8954.0,57.03262013328657,9127.0,10584.0,9583.5,,,,
1852226622,2026-05-28,9118.0,32.77996213776031,9769.0,10953.0,10770.0,,,,
1871172282,2026-05-10,809.0,30.16894609814964,680.0,,,,,,
1871172282,2026-05-29,999.0,64.71558120362737,571.0,887.0,871.0,0.7383177570093458,0.7009345794392523,1.0,1.0
1990050272,2026-02-15,431.5,27.85185185185185,,337.0,447.0,,,,
2073329983,2025-12-21,7030.0,25.69283032361881,6848.0,5139.5,4117.5,-9.387362637362637,-15.002747252747254,0.0,0.0
2073329983,2026-01-11,5811.0,242.83185840707966,3436.5,2597.0,3007.0,-0.35354811539271425,-0.18088018530216887,0.0,0.0
2073329983,2026-01-18,4014.5,46.86299615877081,2869.75,2422.5,3531.5,-0.39069665865909586,0.578073815243503,0.0,1.0
2073329983,2026-01-25,4819.0,60.25939474559362,2612.75,1008.5,2031.0,-0.7271388101983003,-0.2636827195467422,0.0,0.0
2073329983,2026-03-12,1480.0,61.3958560523446,1642.25,2383.0,1492.5,,,,
2073329983,2026-03-24,1276.5,84.46531791907515,1487.0,1173.0,2038.5,,,,
2073329983,2026-05-01,2219.5,86.98399326032013,1311.0,1300.0,1776.5,-0.012107870115575124,0.5123830489818382,0.0,1.0
2082205150,2026-05-26,389.0,33.67697594501718,321.25,583.5,617.5,3.870848708487085,4.372693726937269,1.0,1.0
2082205150,2026-06-02,617.5,58.74035989717223,389.0,443.0,466.25,0.2363238512035011,0.33807439824945296,1.0,1.0
2114144926,2026-03-31,524.0,28.90528905289053,453.0,500.0,507.0,0.6619718309859155,0.7605633802816901,1.0,1.0
2139712082,2026-01-13,249.0,53.70370370370371,162.0,197.5,,0.40804597701149425,,1.0,
2153167977,2026-05-10,1179.0,37.41258741258741,,,,,,,
2157872230,2026-05-10,5205.5,30.44731236687132,4577.0,3259.0,,-2.0970564836913286,,0.0,
2305929206,2026-05-26,2437.0,100.57613168724279,,4086.0,3497.0,,,,
2305929206,2026-06-02,3690.5,51.436192039392694,2387.0,3654.0,3129.0,0.9719984656693518,0.5692366705024933,1.0,1.0
2324662457,2026-03-02,2001.5,62.19611021069692,1256.0,2014.0,2346.0,1.016767270288397,1.4621059691482228,1.0,1.0
2324662457,2026-04-12,3086.5,27.38340899711102,2507.0,2268.0,2320.0,-0.41242450388265744,-0.32269197584124243,0.0,0.0
2380077519,2026-01-02,16471.0,84.70423324922905,10981.0,11782.0,15735.0,0.14590163934426228,0.8659380692167578,0.0,1.0
2380077519,2026-01-17,20195.0,28.344455036542737,14358.5,12375.0,18128.0,-0.339844084639767,0.6458493960421485,0.0,1.0
2380077519,2026-02-16,12967.0,27.678219771563604,10522.25,9992.0,7203.0,-0.21689334287759485,-1.357705286839145,0.0,0.0
2380077519,2026-03-07,14569.0,25.795449639511293,10101.25,8178.0,14217.0,-0.43047395221308266,0.921213138604443,0.0,1.0
2380077519,2026-05-01,10750.0,49.84666852523,6744.5,7888.0,9106.0,0.285482461615279,0.5895643490200974,1.0,1.0
2404080894,2026-05-01,3473.0,91.56094870380585,2157.5,2202.75,2921.5,0.034397567464842266,0.58076776890916,0.0,1.0
2404080894,2026-05-12,2586.0,33.53989155693261,2469.0,2243.5,,-1.9273504273504274,,0.0,
2440500124,2026-01-02,18758.5,29.26644385487372,16181.25,11886.0,11739.0,-1.6666019982539528,-1.7236395382675331,0.0,0.0
2440500124,2026-01-24,13645.5,31.624385068004244,9776.0,6405.5,10877.5,-0.8710427703837705,0.28466210104664685,0.0,1.0
2443177453,2026-01-21,2397.5,37.15675057208238,,2405.5,,,,,
2444192854,2026-01-20,136.0,63.85542168674698,129.0,214.0,186.0,12.142857142857142,8.142857142857142,1.0,1.0
2444192854,2026-01-27,172.5,49.35064935064935,105.0,165.0,122.0,0.8888888888888888,0.2518518518518518,1.0,1.0
2444192854,2026-02-10,153.0,25.40983606557377,168.75,125.0,149.5,,,,
2444192854,2026-02-19,166.0,53.70370370370371,153.0,147.0,160.0,-0.46153846153846156,0.5384615384615384,0.0,0.0
2491559356,2026-01-30,752.0,31.239092495637,695.75,654.5,699.5,-0.7333333333333333,0.06666666666666667,0.0,0.0
2491559356,2026-02-11,704.0,39.960238568588466,610.75,935.0,672.0,3.4772117962466487,0.6568364611260054,1.0,1.0
2491559356,2026-02-18,791.0,27.47784045124899,667.5,953.0,643.0,2.311740890688259,-0.19838056680161945,1.0,0.0
2491559356,2026-04-01,991.5,58.386581469648554,626.5,874.0,550.0,0.678082191780822,-0.2095890410958904,1.0,0.0
2492481398,2026-03-27,3854.5,28.9346044489045,2876.25,3171.0,3312.0,0.3013033478149757,0.44543828264758495,1.0,1.0
2549475383,2026-01-26,10582.0,58.223684210526315,9319.0,10238.0,9523.0,0.7276326207442597,0.16152019002375298,0.0,0.0
2549475383,2026-02-11,9345.0,34.93610569633962,10996.0,13417.0,9988.0,,,,
2549475383,2026-05-27,9261.0,28.410981697171383,9076.0,8955.0,9012.5,-0.654054054054054,-0.34324324324324323,0.0,0.0
2583564222,2026-03-29,6054.5,27.948013524936606,4732.0,4196.5,,-0.4049149338374291,,0.0,
2619619496,2025-12-30,41923.0,42.87710449185468,26191.75,43756.5,25348.75,1.1165514501390543,-0.053587604290822405,1.0,0.0
2619619496,2026-01-19,29594.0,31.48213968366803,26296.0,20760.5,35194.5,-1.6784414796846574,2.69815039417829,0.0,1.0
2640407187,2026-01-27,5518.0,29.166666666666668,6533.25,5506.5,4742.0,,,,
2640407187,2026-03-17,11863.0,61.280674325334786,8904.5,6819.0,9945.5,-0.7049180327868853,0.3518675004225114,0.0,1.0
2640407187,2026-04-25,10175.0,56.190037608412005,6422.5,4121.0,,-0.6133244503664224,,0.0,
2668101271,2025-12-22,40395.0,42.92285102694288,35453.75,34918.0,41011.25,-0.10842398178598532,1.1247154060207438,0.0,1.0
2668101271,2025-12-31,44528.0,27.521622086030128,35509.5,44684.5,36964.5,1.017353218384432,0.16133503354216333,1.0,0.0
2668101271,2026-03-12,29574.0,25.686357841053976,27712.25,40529.0,30472.0,6.8842486907479525,1.4823418826373036,1.0,0.0
2668101271,2026-05-25,31313.0,35.194179996977745,23097.5,28773.0,33772.0,0.6908283123364373,1.299312275576654,1.0,1.0
2682938349,2026-01-18,5766.0,64.93135011441647,3915.0,4033.5,6180.5,0.0640194489465154,1.2239330091842247,0.0,1.0
2682938349,2026-01-25,7405.0,105.98052851182199,3545.5,2645.0,3429.0,-0.23332037828734292,-0.03018525715766291,0.0,0.0
2682938349,2026-03-02,3254.0,38.822525597269625,3937.75,1764.0,3005.0,,,,
2682938349,2026-03-12,2940.0,66.66666666666666,2820.0,4730.5,3551.5,15.920833333333333,6.095833333333333,1.0,1.0
2682938349,2026-03-29,4057.5,28.93231649189704,3466.75,3331.5,3408.75,-0.22894625476089717,-0.098180279305967,0.0,0.0
2682938349,2026-04-07,4195.0,25.919255590574814,3130.75,2403.0,2323.0,-0.6838148931172187,-0.758985200845666,0.0,0.0
2682938349,2026-04-20,3305.0,42.27292294446836,2403.0,1915.0,2341.0,-0.541019955654102,-0.06873614190687362,0.0,0.0
2682938349,2026-05-14,4085.5,54.024505183788875,2878.5,4074.0,3454.5,0.9904722452361227,0.4772162386081193,1.0,1.0
2682938349,2026-05-27,2815.0,30.023094688221708,3536.5,3467.0,3946.5,,,,
2682938349,2026-06-03,4061.0,44.262877442273535,3194.5,3514.0,3503.25,0.36872475476053085,0.35631852279284476,1.0,0.0
2711375305,2025-12-21,114201.5,26.93674642717211,95588.5,94691.0,132904.0,-0.048218986729705045,2.004808467200344,0.0,1.0
2711375305,2025-12-28,141659.0,38.39833522216578,92743.0,128087.5,144952.0,0.7225549922315807,1.0673194864665958,1.0,1.0
2711375305,2026-01-30,96333.0,30.260702598912836,81139.0,85793.5,80931.5,0.30633802816901406,-0.013656706594708438,0.0,0.0
2711375305,2026-02-12,77615.0,28.1706189312372,77183.25,96490.0,63828.0,44.71742906774754,-30.93283149971048,1.0,0.0
2711375305,2026-05-01,74095.5,39.83185189378928,53834.0,63323.0,62274.0,0.46832662932161984,0.4165535621745675,1.0,1.0
2765784373,2026-06-08,1885.0,71.83226982680037,1125.5,1625.0,,0.6576695194206715,,1.0,
2783797267,2026-02-07,9549.5,51.57936507936508,10399.5,4876.0,5456.5,,,,
2783797267,2026-04-29,10289.0,86.93677325581395,8602.0,17370.75,6339.0,5.197836395969176,-1.3414344991108476,1.0,0.0
2783797267,2026-05-14,8027.0,28.001913570403445,7041.0,13679.0,7306.0,6.732251521298174,0.268762677484787,1.0,0.0
2783797267,2026-05-22,11981.0,46.109756097560975,7892.0,10230.0,9561.0,0.5717779408168256,0.40816825629738324,1.0,1.0
2783797267,2026-05-31,16861.0,64.81915933528836,10023.5,13016.0,13944.0,0.4376599634369287,0.573382084095064,1.0,1.0
2788648141,2026-01-18,5270.5,29.78330460477715,,3388.75,,,,,
2788648141,2026-03-15,5861.5,82.82907049282595,,3372.0,4630.0,,,,
2851381018,2026-03-27,11071.0,36.157914155700404,8131.0,10079.0,10375.0,0.6625850340136055,0.763265306122449,1.0,1.0
2936053166,2026-02-16,13758.0,66.68282045069057,12183.0,8359.0,15931.0,-2.427936507936508,2.37968253968254,0.0,1.0
2936053166,2026-04-20,10862.5,48.41508402787266,10325.25,9544.25,9570.5,-1.4536993950674733,-1.404839460214053,0.0,0.0
2936053166,2026-05-14,11652.0,27.490562941079926,9923.0,11753.0,9455.5,1.0584152689415847,-0.27038750722961247,1.0,0.0
2936053166,2026-06-06,14376.0,27.51746313338508,11718.0,9292.0,,-0.9127163280662152,,0.0,
2992873140,2026-01-01,26065.0,44.2725486397476,18339.0,5457.0,13576.0,-1.6673569764431788,-0.6164897747864354,0.0,0.0
2992873140,2026-01-11,29726.0,444.73153747480296,21401.5,8924.5,10391.0,-1.498828758483993,-1.3226620217430476,0.0,0.0
2992873140,2026-01-18,16317.0,39.247311827956985,12762.25,7892.5,16328.0,-1.3699275617132007,1.0030944510865742,0.0,1.0
2992873140,2026-01-25,25437.0,144.79838321624484,9061.75,3010.5,4668.0,-0.3695363429565961,-0.26831651425169084,0.0,0.0
3047037061,2025-12-24,5010.0,30.655887338636067,3966.75,5994.5,6061.0,1.9436855978912053,2.007428708363288,1.0,1.0
3063853166,2026-03-12,5152.0,150.0970873786408,,7002.5,3304.5,,,,
3064619271,2026-03-04,592.5,26.873661670235542,,402.25,,,,,
3085257211,2026-05-24,7591.0,31.891234471375206,,,,,,,
3150475059,2026-01-19,8350.0,218.27711072994092,2988.5,2660.0,6657.5,-0.0612701669308962,0.6843234169542106,0.0,1.0
3150475059,2026-01-27,4940.5,86.01280120481928,2804.5,3398.0,2713.5,0.2778558052434457,-0.04260299625468165,1.0,0.0
3150475059,2026-02-16,5671.5,128.73563218390805,2648.75,2086.0,2756.0,-0.1861715325448681,0.03548093623356215,0.0,0.0
3150475059,2026-03-09,1886.0,41.485371342835705,1674.25,1394.0,2386.0,-1.3234946871310507,3.3612750885478158,0.0,1.0
3150475059,2026-03-16,2386.0,26.511134676564158,1484.0,,,,,,
3164075108,2026-05-03,4773.0,36.17689015691869,,3396.0,4672.0,,,,
3168615253,2026-01-25,2186.0,31.48872180451128,2024.0,957.0,1581.0,-6.58641975308642,-2.734567901234568,0.0,0.0
3168615253,2026-06-07,2383.0,30.00545553737043,1567.75,1394.25,,-0.21281815394050904,,0.0,
3240075297,2025-12-21,50920.5,29.19148288394573,40632.5,37127.0,48245.0,-0.3407367807153966,0.7399397356143079,0.0,1.0
3240075297,2025-12-28,76843.0,92.50695192524489,36458.75,58686.5,70205.0,0.5504064084389335,0.8356289890241864,1.0,1.0
3240075297,2026-01-04,70205.0,45.51767022489377,41633.5,46057.5,40174.0,0.15483961290096776,-0.05108237229406926,1.0,0.0
3240075297,2026-01-18,60991.5,51.81834022004281,46728.25,35755.0,61269.0,-0.7693372828773246,1.0194555939214414,0.0,1.0
3240075297,2026-01-25,90676.0,144.25169701540784,34934.0,25048.0,45743.0,-0.1773528039898102,0.19391123389903483,0.0,1.0
3240075297,2026-03-20,32596.0,33.80403103320882,23559.0,26908.0,28322.0,0.3705875843753458,0.5270554387517982,1.0,1.0
3240075297,2026-03-29,45724.0,42.642333489315234,32325.5,38030.5,34998.0,0.4257939321565847,0.19946262641340448,1.0,0.0
3261058889,2026-01-26,548.0,38.734177215189874,382.5,401.0,402.5,0.11178247734138973,0.12084592145015106,0.0,0.0
3261058889,2026-03-07,535.5,51.48514851485149,342.25,356.5,462.0,0.07373868046571798,0.6196636481241915,0.0,1.0
3261058889,2026-03-18,472.0,30.567081604426004,340.75,412.5,354.5,0.5466666666666666,0.10476190476190476,1.0,0.0
3261058889,2026-04-05,562.0,43.55044699872286,370.0,349.0,391.0,-0.109375,0.109375,0.0,0.0
3261058889,2026-04-19,493.5,26.214833759590796,396.0,312.0,395.0,-0.8615384615384616,-0.010256410256410256,0.0,0.0
3262314006,2026-03-21,1269.0,38.38604143947656,1000.75,1253.0,1426.0,0.940354147250699,1.5852749301025164,1.0,1.0
3264581003,2026-05-06,794.5,69.76495726495726,,1059.5,755.5,,,,
3264581003,2026-05-28,1049.0,35.267569310122504,870.75,1083.0,802.0,1.1907433380084151,-0.3856942496493689,1.0,0.0
3264581003,2026-06-06,1379.0,27.331486611265003,987.5,824.0,,-0.41762452107279696,,0.0,
3267012194,2026-01-17,3039.0,50.29673590504451,1796.0,1581.0,2161.0,-0.17296862429605792,0.2936444086886565,0.0,1.0
3267012194,2026-01-27,2612.0,65.21189120809613,1692.25,2107.0,1489.0,0.4509377548246806,-0.220983963033433,1.0,0.0
3267012194,2026-02-16,1908.5,48.86895475819033,1500.0,1540.0,1724.0,0.09791921664626684,0.5483476132190942,0.0,1.0
3267012194,2026-03-01,2816.0,53.46049046321526,1813.0,1079.5,1984.0,-0.7313060817547358,0.17048853439680958,0.0,0.0
3267012194,2026-03-08,2750.0,72.6302573760201,1528.0,1159.0,1978.0,-0.3019639934533552,0.36824877250409166,0.0,1.0
3267012194,2026-04-12,2079.0,40.758293838862556,1610.75,1169.5,1621.0,-0.9423384943940203,0.02189001601708489,0.0,0.0
3267012194,2026-05-01,1618.5,81.04026845637584,1112.5,1083.5,1289.5,-0.05731225296442688,0.34980237154150196,0.0,1.0
3289847355,2026-01-24,678.5,43.143459915611814,393.0,260.0,497.0,-0.4658493870402802,0.36427320490367776,0.0,1.0
3289847355,2026-02-07,688.0,38.43058350100604,461.75,403.5,600.0,-0.2574585635359116,0.611049723756906,0.0,1.0
3289847355,2026-02-18,511.0,26.64188351920694,428.0,655.0,405.0,2.7349397590361444,-0.27710843373493976,1.0,0.0
3289847355,2026-02-25,450.0,28.205128205128204,493.0,656.0,416.0,,,,
3289847355,2026-03-07,1238.0,88.71951219512195,463.0,357.5,526.0,-0.13612903225806453,0.08129032258064516,0.0,1.0
3289847355,2026-04-05,410.0,29.33753943217666,323.0,323.0,391.0,0.0,0.7816091954022989,0.0,1.0
3289847355,2026-04-20,278.5,41.370558375634516,334.0,255.0,201.0,,,,
3308103880,2026-01-13,16805.0,60.31098709785123,11894.5,14402.0,13377.0,0.5106404643111699,0.30190408308726197,1.0,1.0
3308103880,2026-01-25,22116.0,53.22156020507136,14418.0,7941.0,12451.0,-0.8413873733437256,-0.2555209145232528,0.0,0.0
3308103880,2026-02-18,12178.0,41.047023395876764,16513.5,15549.5,,,,,
3308103880,2026-05-02,15916.0,54.03077518629633,11026.5,11095.0,13329.0,0.014009612434809285,0.4709070457101953,0.0,1.0
3310460039,2026-01-24,19230.5,28.280301514241877,14450.0,8679.0,14879.5,-1.207195900010459,0.08984415856082,0.0,0.0
3310460039,2026-03-24,16360.0,35.22896346503555,12600.25,15372.5,14085.5,0.7373495578163441,0.39503956380078464,1.0,1.0
3317679266,2025-12-24,28574.5,35.350401439973474,21425.0,33565.0,34371.0,1.6980208406182251,1.8107559969228617,1.0,1.0
3405618667,2026-01-30,5891.0,40.63022201002626,5403.0,7200.0,,3.682377049180328,,1.0,
3405618667,2026-03-29,7790.5,31.86357481381178,5908.0,4995.75,,-0.4845949535192563,,0.0,
3421408084,2026-01-12,643.0,31.762295081967213,,585.0,618.0,,,,
3478678937,2026-01-12,223.0,50.67567567567568,,151.5,183.5,,,,
3478678937,2026-01-24,226.0,28.40909090909091,159.5,142.5,194.0,-0.2556390977443609,0.518796992481203,0.0,1.0
3478678937,2026-02-07,242.5,25.0,161.5,180.0,206.5,0.22839506172839505,0.5555555555555556,1.0,1.0
3478678937,2026-03-07,242.5,25.647668393782386,184.0,195.5,229.0,0.19658119658119658,0.7692307692307693,0.0,1.0
3478678937,2026-03-24,248.5,65.66666666666666,196.25,232.0,260.0,0.6842105263157895,1.2200956937799043,1.0,1.0
3478678937,2026-04-05,349.0,34.23076923076923,253.0,221.0,280.5,-0.3333333333333333,0.2864583333333333,0.0,1.0
3508322461,2025-12-21,59810.0,31.13783614896346,49137.5,49916.0,82979.0,0.07294448348559382,3.1709065354884047,0.0,1.0
3508322461,2025-12-28,97971.0,87.85664979291302,47790.5,87360.0,73561.0,0.788543358475902,0.5135560626139636,1.0,1.0
3508322461,2026-01-12,67333.5,27.00360261802818,82640.75,56395.0,122429.0,,,,
3508322461,2026-01-19,118233.0,75.59312971997593,65174.75,91700.0,157680.5,0.49992696705978806,1.7434753313575175,1.0,1.0
3508322461,2026-01-26,157680.5,28.793423126873535,68980.5,95752.0,135937.5,0.3018207440811725,0.754870349492672,1.0,1.0
3512256796,2026-01-29,2819.0,29.90783410138249,2440.25,3093.0,1837.0,1.7234323432343235,-1.5927392739273927,1.0,0.0
3512256796,2026-03-15,3526.5,60.51433773327265,,2826.5,2813.5,,,,
3541611379,2026-01-30,1766.5,40.08723235527359,1580.5,2679.0,2163.5,5.905913978494624,3.1344086021505375,1.0,1.0
3541611379,2026-02-16,1979.0,25.850556438791735,1953.25,3055.0,1521.0,42.786407766990294,-16.78640776699029,1.0,0.0
3573098848,2026-02-01,3443.0,33.127114548090866,2845.5,2514.0,2634.0,-0.5548117154811716,-0.35397489539748955,0.0,0.0
3573098848,2026-05-16,1661.5,25.96664139499621,1524.0,,,,,,
3666294218,2026-04-14,793.0,37.913043478260875,635.5,,,,,,
3666294218,2026-05-03,1794.0,58.90168290522586,1124.0,1149.25,1883.0,0.037686567164179105,1.1328358208955225,0.0,1.0
3706757136,2026-02-19,722.0,38.84615384615385,,1356.0,1446.0,,,,
3754482795,2026-03-22,7496.0,66.57777777777778,4325.0,4834.0,5162.0,0.16051718700725323,0.2639545884578997,1.0,1.0
3756501373,2026-01-18,4223.5,35.585874799357946,,3097.5,4618.5,,,,
3808081382,2025-12-30,151699.0,29.93267781279978,116371.5,152188.0,117893.5,1.013841907862147,0.04308258438893214,1.0,0.0
3808223175,2026-01-12,31970.5,34.82267110867457,,25687.5,24486.0,,,,
3808223175,2026-03-29,17556.0,55.06094329623742,11322.0,10880.0,10701.0,-0.0709015078601219,-0.09961501443695861,0.0,0.0
3825332406,2026-04-07,698.0,28.073394495412845,508.0,541.0,445.0,0.1736842105263158,-0.33157894736842103,0.0,0.0
3876150506,2026-05-10,1701.5,32.567199065056485,1314.0,,,,,,
3913007563,2026-01-31,5343.0,30.34886557696999,3967.5,3290.0,5552.0,-0.4925481643038895,1.1519447473645947,0.0,1.0
3913007563,2026-04-18,3656.0,62.25452124708754,2253.25,2154.0,3381.0,-0.07075387631438246,0.803956513990376,0.0,1.0
3913007563,2026-05-01,2872.0,26.687251874724303,2251.0,1953.0,2238.0,-0.47987117552334946,-0.020933977455716585,0.0,0.0
3913007563,2026-05-18,2478.5,39.751903016633776,1920.25,2494.5,2592.0,1.0286609941782356,1.2033139274518585,1.0,1.0
3958291198,2026-04-02,383.0,42.91044776119403,268.0,327.5,,0.5173913043478261,,1.0,
3989768869,2026-01-18,1902.0,29.475833900612663,1563.0,1412.5,2294.5,-0.443952802359882,2.157817109144543,0.0,1.0
3989768869,2026-01-25,2373.0,80.45627376425855,1183.0,977.5,1578.0,-0.1726890756302521,0.3319327731092437,0.0,1.0
3989768869,2026-02-22,2269.0,25.151682294539434,1336.25,,,,,,
3990106548,2026-01-12,8317.5,34.42424242424242,,7367.5,15855.0,,,,
3990106548,2026-01-19,15855.0,90.62218214607755,8373.0,8809.0,14547.5,0.0582731889869019,0.8252472600908848,0.0,1.0
3990106548,2026-01-27,12590.0,41.28605094826619,8845.5,10736.0,9325.0,0.5048738149285619,0.128054479903859,1.0,0.0
4019583467,2026-01-19,3649.0,26.023139354170265,2876.5,2866.0,3877.5,-0.013592233009708738,1.2957928802588996,0.0,1.0
4049246711,2026-01-19,14396.0,32.31617647058824,,10600.0,14104.5,,,,
4049246711,2026-01-30,14354.0,28.79318079856438,12576.0,10769.5,11496.5,-1.0160292463442069,-0.6071428571428571,0.0,0.0
4049246711,2026-02-16,14615.0,61.84939091915837,11155.0,13576.5,13993.0,0.6998554913294798,0.8202312138728324,1.0,1.0
4049246711,2026-03-07,18154.0,43.21552540233512,13334.5,11315.0,16816.0,-0.4190268700072622,0.7223778400248988,0.0,1.0
4049246711,2026-03-24,12800.5,25.84054266614235,13227.0,13467.0,14571.0,,,,
4049246711,2026-04-11,19677.0,50.839402069758535,14414.5,13023.5,,-0.2643230403800475,,0.0,
4053293514,2025-12-30,26962.0,25.27646129541864,19718.5,24008.5,13555.75,0.592255125284738,-0.8507972665148064,1.0,0.0
4053293514,2026-01-25,24234.0,57.907082817488764,12874.0,8314.0,14408.0,-0.4014084507042254,0.13503521126760562,0.0,1.0
4053293514,2026-02-10,9301.0,43.800247371675944,11330.75,11155.5,6672.0,,,,
4053293514,2026-03-07,8195.0,28.498627989023912,5852.0,4139.0,8290.0,-0.7311139564660691,1.040546308151942,0.0,1.0
4053293514,2026-03-14,8290.0,27.79404963773701,4885.25,4312.0,6017.0,-0.16836772156546,0.33240326015125926,0.0,1.0
4053293514,2026-03-29,7931.0,31.809872029250457,5286.5,5280.5,7242.0,-0.0022688598979013048,0.7394592550576669,0.0,1.0
4053293514,2026-04-05,9902.0,71.43351800554017,4383.25,4197.0,6117.0,-0.03374858437146093,0.3141562853907135,0.0,1.0
4053293514,2026-04-20,4559.5,26.406986415303574,4671.0,2659.0,2591.0,,,,
4053293514,2026-05-22,4213.5,35.52589256995818,3039.0,5510.0,5464.5,2.1038739889314604,2.0651340996168583,1.0,1.0
4053293514,2026-05-29,5464.5,29.690281238875045,3249.0,4771.0,4159.0,0.6869781087790566,0.4107424960505529,1.0,1.0
4126908979,2026-03-10,313.0,80.92485549132948,,327.5,,,,,
4126908979,2026-03-19,594.0,81.37404580152672,312.5,597.0,412.5,1.0106571936056838,0.3552397868561279,1.0,1.0
4147392742,2026-01-21,1709.5,26.700018528812304,2003.5,2442.0,1237.0,,,,
4154513353,2026-01-18,1873.0,39.776119402985074,1330.25,1175.5,1664.0,-0.28512206356517733,0.6149239981575311,0.0,1.0
4154513353,2026-01-30,1309.5,29.52522255192878,1234.5,1240.0,1288.0,0.07333333333333333,0.7133333333333334,0.0,0.0
4154513353,2026-02-15,2128.0,38.94874306235717,1264.0,1451.0,1881.0,0.21643518518518517,0.7141203703703703,1.0,1.0
4154513353,2026-03-12,1130.0,28.701594533029613,1137.25,1833.0,1229.0,,,,
4154513353,2026-03-20,1475.0,28.038194444444443,1135.0,1441.0,1519.5,0.9,1.1308823529411764,1.0,1.0
4154513353,2026-05-26,1429.0,28.276481149012568,1237.0,,2080.75,,4.39453125,,1.0
4154513353,2026-06-03,2041.5,42.86214135759272,1271.5,2237.0,1539.25,1.2538961038961038,0.3477272727272727,1.0,1.0
4161745937,2026-02-12,962.0,69.66490299823633,599.0,1034.0,725.0,1.1983471074380165,0.34710743801652894,1.0,1.0
